State		Lambda		Throughput		Latency		CPU		Time
17		2082.08030035		2075.32429464		6.97978228114		0		2014-04-13 06:57:56
17		2038.68633812		2047.49035309		4.41270468775		0		2014-04-13 06:58:26
17		2010.97358682		1999.20533047		8.64015077062		0		2014-04-13 06:58:56
17		1998.66863079		1992.35334996		13.714062423		0		2014-04-13 06:59:26
17		2002.52380779		1997.29931798		5.53608694791		0		2014-04-13 06:59:56
17		2023.89012432		2018.07369022		6.76204280687		0		2014-04-13 07:00:26
17		2062.4062841		2060.97116003		10.8669089805		0		2014-04-13 07:00:56
17		2118.07363167		2113.27292259		11.6713177923		0		2014-04-13 07:01:26
17		2186.24751931		2189.45081831		5.53995850767		0		2014-04-13 07:01:56
17		2264.59951413		2263.50775834		7.3650529268		0		2014-04-13 07:02:27
17		2368.06408923		2381.13420334		9.61133693146		0		2014-04-13 07:02:57
17		2488.05846		2472.50185196		13.6442496602		0		2014-04-13 07:03:27
17		2623.7691494		2603.24506559		14.5457005225		0		2014-04-13 07:03:57
17		2775.20213996		2762.60335917		14.986813116		0		2014-04-13 07:04:27
17		2931.91209788		2925.55772177		10.6280721481		0		2014-04-13 07:04:57
17		3111.09115578		3108.34691603		14.718046114		0		2014-04-13 07:05:27
17		3283.07589767		3266.60187561		13.0136051297		0		2014-04-13 07:05:57
17		3489.00851111		3493.16936434		11.2073790966		0		2014-04-13 07:06:27
17		3708.50606005		3688.96824605		10.0012223708		0		2014-04-13 07:06:57
17		3940.17342995		3921.84948747		13.3949444462		0		2014-04-13 07:07:27
17		4181.92297807		4178.18929139		10.7522904783		0		2014-04-13 07:07:57
17		4420.75101724		4407.6304948		9.97025485415		0		2014-04-13 07:08:27
17		4683.81062284		4675.06383742		9.83767687182		0		2014-04-13 07:08:57
17		4956.1228678		4947.15476191		7.13273876996		0		2014-04-13 07:09:27
17		5204.47864475		5192.17023583		8.71668752268		0		2014-04-13 07:09:57
17		5491.14892075		5472.10272254		10.8890836792		0		2014-04-13 07:10:27
17		5785.81866584		5783.54814313		7.3708586122		0		2014-04-13 07:10:58
17		6087.67031416		6065.68164937		12.847664769		0		2014-04-13 07:11:28
17		6396.25679497		6375.90501087		7.70091701768		0		2014-04-13 07:11:58
17		6706.27923649		6699.36657378		9.66864087936		0		2014-04-13 07:12:28
17		7002.10203011		6967.14166535		9.22404173571		0		2014-04-13 07:12:58
17		7318.49319928		7266.8383785		9.92411299362		0		2014-04-13 07:13:28
17		7637.12555061		7594.83462255		11.353400064		0		2014-04-13 07:13:58
17		7955.30290552		7884.6658799		11.5088506184		0		2014-04-13 07:14:28
17		8257.1589841		8198.75691144		12.3821811152		0		2014-04-13 07:14:58
17		8556.42505808		8473.46979985		10.6754024195		0		2014-04-13 07:15:28
17		8872.92277783		8790.33408017		10.5506914842		0		2014-04-13 07:15:58
17		9185.7395468		9061.5933958		9.82633891117		0		2014-04-13 07:16:28
17		9495.65519953		9347.72589161		10.392830732		0		2014-04-13 07:16:58
17		9800.96512919		9503.88623023		13.2382847896		0		2014-04-13 07:17:28
17		10100.7271664		9784.73884541		11.5705076799		0		2014-04-13 07:17:58
17		10394.8201596		9933.92043961		13.130430155		0		2014-04-13 07:18:28
17		10681.6715369		10158.7452534		14.0866647169		0		2014-04-13 07:18:58
17		10960.8966003		10234.2462937		17.8104700337		0		2014-04-13 07:19:29
17		11231.728317		10400.9707486		12.0101232716		0		2014-04-13 07:19:59
17		11493.474158		10450.9917753		14.3603489368		0		2014-04-13 07:20:29
17		11745.3524497		10451.0218021		14.4307821962		0		2014-04-13 07:20:59
17		11986.8512244		10530.7239719		16.5769700855		0		2014-04-13 07:21:29
17		12217.0731856		10678.020622		16.6969303316		0		2014-04-13 07:21:59
17		12435.5423362		10689.8029102		18.740895558		0		2014-04-13 07:22:29
17		12641.7683745		10660.2815933		14.2001107506		0		2014-04-13 07:22:59
17		12835.1207402		10840.1266583		14.5317197145		0		2014-04-13 07:23:29
17		13015.0599138		10766.9317473		17.4594590028		0		2014-04-13 07:23:59
17		13181.0739074		10708.5310067		12.3291001307		0		2014-04-13 07:24:29
17		13332.7380106		10725.1289429		18.603992328		0		2014-04-13 07:24:59
17		13469.6845719		10764.4410083		16.9212985484		0		2014-04-13 07:25:29
17		13591.5500729		10913.6596054		19.4316548089		0		2014-04-13 07:25:59
17		13692.3732306		10898.543466		17.6421837688		0		2014-04-13 07:26:29
17		13783.8720288		10869.4018171		14.0613787266		0		2014-04-13 07:26:59
17		13859.3650821		10885.1309708		20.3646956842		0		2014-04-13 07:27:29
17		13918.659305		10822.8156606		20.2518169697		0		2014-04-13 07:27:59
17		13961.5606328		10651.9851723		15.3190683128		0		2014-04-13 07:28:29
17		13987.9959029		10731.4576621		14.6714961043		0		2014-04-13 07:29:00
17		13997.8810695		10959.4539381		19.0454331369		0		2014-04-13 07:29:30
17		13991.1881306		10931.0879241		19.0993652272		0		2014-04-13 07:30:00
17		13967.9366343		10822.2712784		14.2973465109		0		2014-04-13 07:30:30
17		13928.1975861		10788.2736197		16.6604891593		0		2014-04-13 07:31:00
17		13872.0148166		10837.7283668		17.3561167524		0		2014-04-13 07:31:30
17		13799.6311367		10872.5919718		17.0340593611		0		2014-04-13 07:32:00
17		13711.2316414		10963.5717501		21.710985766		0		2014-04-13 07:32:30
17		13607.0450209		10916.8451865		12.4166707028		0		2014-04-13 07:33:00
17		13487.3127543		10692.4717249		16.7897754969		0		2014-04-13 07:33:30
17		13352.3778629		10659.0088		14.5517291183		0		2014-04-13 07:34:00
17		13202.6772174		10623.4687026		14.5975966168		0		2014-04-13 07:34:30
17		13047.9739505		10875.8919511		17.3319995408		0		2014-04-13 07:35:00
17		12870.66122		10868.1073716		14.5116064294		0		2014-04-13 07:35:31
17		12668.7812639		10499.4798861		24.9939430823		0		2014-04-13 07:36:01
17		12475.8417872		10561.7365843		16.277452804		0		2014-04-13 07:36:31
17		12271.9064715		10589.830775		13.5525317767		0		2014-04-13 07:37:01
17		12044.4467331		10651.6726048		15.9391207368		0		2014-04-13 07:37:31
17		11805.5722247		10553.9816078		19.4036410138		0		2014-04-13 07:38:01
17		11556.0474275		10308.7965878		16.594806853		0		2014-04-13 07:38:31
17		11296.4289751		10471.5892708		15.5291088632		0		2014-04-13 07:39:01
17		11027.4335839		10257.9232919		13.7239474615		0		2014-04-13 07:39:31
17		10750.2156167		10271.4758899		12.7729790023		0		2014-04-13 07:40:01
17		10464.8961326		9994.20919425		14.4606593547		0		2014-04-13 07:40:31
17		10172.4255674		9889.7447868		14.3244540032		0		2014-04-13 07:41:01
17		9873.62673031		9602.12082715		14.2496272381		0		2014-04-13 07:41:31
17		9569.08961719		9392.80875522		13.2097087846		0		2014-04-13 07:42:01
17		9258.89171197		9118.41910351		11.5493926038		0		2014-04-13 07:42:31
17		8946.58967139		8808.46050644		10.0141262539		0		2014-04-13 07:43:01
17		8631.04065229		8541.73816047		11.1014338717		0		2014-04-13 07:43:31
17		8313.08577359		8248.1189026		9.36605073849		0		2014-04-13 07:44:01
17		7995.01897838		7953.62541224		9.64557524416		0		2014-04-13 07:44:31
17		7694.04731327		7648.74487678		9.26705921527		0		2014-04-13 07:45:02
17		7376.1252168		7333.58330554		9.58423427264		0		2014-04-13 07:45:32
17		7094.83848273		7062.50566988		14.3113499934		0		2014-04-13 07:46:02
17		6779.73160784		6749.86602723		9.58580280179		0		2014-04-13 07:46:32
17		6468.0532439		6431.85019854		7.54977733593		0		2014-04-13 07:47:02
17		6160.77859293		6109.28619447		10.4329243905		0		2014-04-13 07:47:32
17		5858.86882056		5803.64324152		11.4682453308		0		2014-04-13 07:48:02
17		5561.98991284		5527.34843872		13.1869708167		0		2014-04-13 07:48:32
17		5273.57073685		5245.09034078		8.58517131807		0		2014-04-13 07:49:02
17		4992.17896262		4966.63067772		8.85532221517		0		2014-04-13 07:49:32
17		4734.1326309		4712.73088862		9.24043523163		0		2014-04-13 07:50:02
17		4481.90339107		4466.00892914		7.61977919403		0		2014-04-13 07:50:32
18		2812.28521157		2789.42927583		13.3268538193		0		2014-04-13 07:54:32
18		2657.68197491		2656.65889001		10.6490632006		0		2014-04-13 07:55:03
18		2517.55202445		2513.71785618		9.75924548174		0		2014-04-13 07:55:33
18		2400.47690449		2387.28233844		9.31516235032		0		2014-04-13 07:56:03
18		2292.40192149		2271.56600643		13.6720739751		0		2014-04-13 07:56:33
18		2205.3901284		2198.40990778		12.6434701264		0		2014-04-13 07:57:03
18		2132.60502419		2127.23745895		13.5078616342		0		2014-04-13 07:57:33
18		2072.66450183		2060.20371806		11.080286586		0		2014-04-13 07:58:03
18		2030.42297433		2027.07111603		11.1698050778		0		2014-04-13 07:58:33
18		2005.63167581		1997.59374892		10.6246943762		0		2014-04-13 07:59:03
18		1998.0462639		1996.23485665		10.8702479348		0		2014-04-13 07:59:33
18		2006.20762852		2008.08707832		9.27369463326		0		2014-04-13 08:00:03
18		2029.85608506		2018.06401587		9.617675		0		2014-04-13 08:00:33
18		2071.97138138		2062.58834145		9.26817956987		0		2014-04-13 08:01:03
18		2130.77568786		2122.33803274		8.7039800612		0		2014-04-13 08:01:33
18		2201.99545023		2195.89478696		10.2162805922		0		2014-04-13 08:02:03
18		2294.15244636		2287.79354827		9.3773736059		0		2014-04-13 08:02:33
18		2395.7779931		2395.98990861		7.85242776464		0		2014-04-13 08:03:04
18		2512.59855227		2503.5539338		8.83247641232		0		2014-04-13 08:03:34
18		2652.2891224		2662.28597875		5.81294553393		0		2014-04-13 08:04:04
18		2807.67602049		2798.28841989		10.8883711684		0		2014-04-13 08:04:34
18		2976.91538789		2960.72992208		10.7410500546		0		2014-04-13 08:05:04
18		3149.30541727		3159.29864902		4.70221826758		0		2014-04-13 08:05:34
18		3345.86811107		3341.10417068		11.8414468952		0		2014-04-13 08:06:04
18		3543.51600304		3522.48293352		12.4133342501		0		2014-04-13 08:06:34
18		3753.03917075		3742.49888691		10.9569570797		0		2014-04-13 08:07:04
18		3985.97769154		3970.41378426		11.489934602		0		2014-04-13 08:07:34
18		4230.64944833		4225.35071222		6.80382823698		0		2014-04-13 08:08:04
18		4486.31722308		4485.99703182		6.4183667063		0		2014-04-13 08:08:34
18		4735.68668501		4735.2103764		6.30088562092		0		2014-04-13 08:09:04
18		5010.55298694		4999.64640763		9.22370453703		0		2014-04-13 08:09:34
18		5294.49893039		5254.44058707		12.0011190684		0		2014-04-13 08:10:04
18		5568.69841887		5542.13147808		11.0702266164		0		2014-04-13 08:10:34
18		5865.16910467		5856.38058589		7.94161856304		0		2014-04-13 08:11:04
18		6149.84052648		6128.71873797		9.68374378037		0		2014-04-13 08:11:34
18		6456.39217234		6418.10218757		9.43656272626		0		2014-04-13 08:12:04
18		6767.85711095		6723.79029508		9.4700120667		0		2014-04-13 08:12:35
18		7083.53746781		7028.59729534		11.4208048475		0		2014-04-13 08:13:05
18		7384.07094412		7333.45485074		10.667868357		0		2014-04-13 08:13:35
18		7702.67141928		7674.45930243		9.42432058215		0		2014-04-13 08:14:05
18		8022.03650423		7971.91848968		10.3481125841		0		2014-04-13 08:14:35
18		8340.52850362		8290.15979896		7.39943708031		0		2014-04-13 08:15:05
18		8641.05993638		8569.49287186		11.1926985964		0		2014-04-13 08:15:35
18		8957.10637906		8871.57764928		9.302845739		0		2014-04-13 08:16:05
18		9270.33734378		9180.39163122		10.7338882093		0		2014-04-13 08:16:35
18		9562.39362642		9434.24817398		10.8923509827		0		2014-04-13 08:17:05
18		9867.12608064		9615.935887		13.988573612		0		2014-04-13 08:17:35
18		10165.6325853		9894.20916962		14.4186995757		0		2014-04-13 08:18:05
18		10458.3979662		10088.2586614		12.1411647732		0		2014-04-13 08:18:35
18		10743.6756921		10316.2664515		13.2083822636		0		2014-04-13 08:19:05
18		11021.5321478		10490.6385642		14.4394382338		0		2014-04-13 08:19:35
18		11290.465952		10519.1044858		13.3574789659		0		2014-04-13 08:20:05
18		11550.3859122		10670.182574		14.1768236348		0		2014-04-13 08:20:35
18		11800.2372623		10889.4310692		13.1934540024		0		2014-04-13 08:21:05
18		12026.6322126		10677.151496		14.3930007837		0		2014-04-13 08:21:35
18		12255.2755493		10883.7668507		18.9072618059		0		2014-04-13 08:22:06
18		12472.1119022		11114.4875741		14.4852123906		0		2014-04-13 08:22:36
18		12676.2510907		11018.0936849		15.4406595604		0		2014-04-13 08:23:06
18		12867.4415372		11084.7241221		14.0592070856		0		2014-04-13 08:23:36
18		13045.1033282		11057.0348423		16.0008528073		0		2014-04-13 08:24:06
18		13208.8738243		11192.3834943		13.2125964032		0		2014-04-13 08:24:36
18		13358.1790384		11073.58		11.6053923077		0		2014-04-13 08:25:06
18		13492.478085		11055.7612591		17.1294005411		0		2014-04-13 08:25:36
18		13611.6452654		10986.3284174		15.2201689713		0		2014-04-13 08:26:06
18		13715.3300882		11070.7004858		14.5288486372		0		2014-04-13 08:26:36
18		13803.1162491		11142.0258136		13.4273518273		0		2014-04-13 08:27:06
18		13874.8368855		11154.9244199		16.0768707011		0		2014-04-13 08:27:36
18		13930.3180811		11003.8163942		18.2477300462		0		2014-04-13 08:28:06
18		13969.3519953		11025.9347129		15.2297719136		0		2014-04-13 08:28:36
18		13991.8736593		10982.6104341		16.5221469971		0		2014-04-13 08:29:06
18		13997.8053408		11252.2610476		14.8304096761		0		2014-04-13 08:29:36
18		13987.131808		11340.0931026		15.6141771242		0		2014-04-13 08:30:06
18		13959.8702633		11196.5442993		17.3740816622		0		2014-04-13 08:30:36
18		13916.117701		11241.4600529		11.9231177249		0		2014-04-13 08:31:06
18		13856.0209786		11285.3357861		16.9139147724		0		2014-04-13 08:31:37
18		13784.3288269		11040.706429		13.2919709552		0		2014-04-13 08:32:07
18		13692.8715154		11199.2738757		15.5202947143		0		2014-04-13 08:32:37
18		13585.5993788		11016.9611926		15.7357491901		0		2014-04-13 08:33:07
18		13462.8759754		11226.1457004		17.913776884		0		2014-04-13 08:33:37
18		13325.0097834		11016.2977795		14.8265528839		0		2014-04-13 08:34:07
18		13172.4210691		11154.2745549		17.1583835061		0		2014-04-13 08:34:37
18		13005.4294071		11138.2735388		17.1902433435		0		2014-04-13 08:35:07
18		12824.635816		10881.0791157		16.0267523407		0		2014-04-13 08:35:37
18		12630.3635323		10913.914189		16.3965870451		0		2014-04-13 08:36:07
18		12435.0369975		11145.6987061		13.7141441341		0		2014-04-13 08:36:37
18		12215.9968854		10990.7948692		15.2300539292		0		2014-04-13 08:37:07
18		11985.2832744		10947.1893793		11.1718470016		0		2014-04-13 08:37:37
18		11743.4712857		10785.4447227		16.013987261		0		2014-04-13 08:38:07
18		11491.1483421		10814.9302019		12.80343431		0		2014-04-13 08:38:37
18		11228.9043235		10574.4685308		11.3833818755		0		2014-04-13 08:39:07
18		10957.3232175		10472.0809593		13.9606179584		0		2014-04-13 08:39:37
18		10677.5066818		10303.7743224		15.4315743056		0		2014-04-13 08:40:07
18		10390.1935972		10111.4743581		11.1609830272		0		2014-04-13 08:40:37
18		10095.9103725		9848.82438931		10.9980548293		0		2014-04-13 08:41:08
18		9812.25347444		9608.47941084		11.000441158		0		2014-04-13 08:41:38
18		9506.70907353		9384.1129102		11.3619589443		0		2014-04-13 08:42:08
18		9196.43813229		9041.8384531		12.7149812996		0		2014-04-13 08:42:38
18		8883.57094596		8766.18147919		10.825814957		0		2014-04-13 08:43:08
18		8566.7717933		8475.37114017		10.7661392237		0		2014-04-13 08:43:38
18		8265.26401455		8211.01080893		7.70329559674		0		2014-04-13 08:44:08
18		7947.25702046		7879.13260374		10.1449578692		0		2014-04-13 08:44:38
18		7645.79702509		7620.14763811		9.01962578719		0		2014-04-13 08:45:08
18		7326.62453163		7280.60686463		10.7234462772		0		2014-04-13 08:45:38
18		7010.48500861		6991.76030589		7.8939434605		0		2014-04-13 08:46:08
18		6696.0095553		6650.55878202		10.1107999771		0		2014-04-13 08:46:38
18		6401.9221417		6388.4494297		8.74411779094		0		2014-04-13 08:47:08
18		6094.77132551		6068.321478		12.2697154404		0		2014-04-13 08:47:38
18		5792.26689746		5773.44571176		9.85047132383		0		2014-04-13 08:48:08
18		5512.76829141		5491.44129973		6.54127653912		0		2014-04-13 08:48:38
18		5224.67212166		5217.85267086		8.24892099035		0		2014-04-13 08:49:08
18		4959.62435829		4947.35720334		5.31834991822		0		2014-04-13 08:49:38
18		4687.35344775		4671.32003359		8.84191945192		0		2014-04-13 08:50:08
18		4425.27325677		4412.57928277		5.209710921		0		2014-04-13 08:50:38
18		4186.12229037		4157.92516859		11.0617422904		0		2014-04-13 08:51:09
18		3944.30116469		3936.23816732		7.70382925961		0		2014-04-13 08:51:39
18		3713.09925014		3700.2396957		7.42498780032		0		2014-04-13 08:52:09
18		3504.56194046		3494.75933594		9.09434990001		0		2014-04-13 08:52:39
18		3297.14755751		3285.58164964		6.0945596496		0		2014-04-13 08:53:09
18		3104.32368161		3079.55797113		8.90709111382		0		2014-04-13 08:53:39
18		2934.7454661		2928.52248182		9.11825415138		0		2014-04-13 08:54:09
18		2777.72619647		2773.99567233		7.78306846628		0		2014-04-13 08:54:39
19		2063.60414805		2057.84636962		14.7522456914		0		2014-04-13 08:58:09
19		2024.46634016		2018.37639989		4.71425555556		0		2014-04-13 08:58:40
19		2002.85680584		1993.6698293		12.3431363705		0		2014-04-13 08:59:10
19		1998.35881482		1994.76794292		9.4402966781		0		2014-04-13 08:59:40
19		2010.61046622		2004.45486412		8.86926260095		0		2014-04-13 09:00:10
19		2038.22294799		2028.03215078		11.6083539303		0		2014-04-13 09:00:40
19		2081.08672881		2075.87108439		11.4213135713		0		2014-04-13 09:01:10
19		2143.50125762		2149.2698508		7.2859076966		0		2014-04-13 09:01:40
19		2222.71090374		2217.54267697		8.30836873258		0		2014-04-13 09:02:10
19		2318.16087698		2305.44521427		10.4879106724		0		2014-04-13 09:02:40
19		2423.39486975		2410.92793397		9.34198306684		0		2014-04-13 09:03:10
19		2544.09685871		2534.84139944		13.257806399		0		2014-04-13 09:03:40
19		2686.61157543		2667.53327707		7.38250747253		0		2014-04-13 09:04:10
19		2843.95610858		2833.28910321		10.7800532764		0		2014-04-13 09:04:40
19		3016.56975399		3011.36909249		13.7900496443		0		2014-04-13 09:05:10
19		3181.6120053		3186.98576286		11.9833407698		0		2014-04-13 09:05:40
19		3381.36816531		3373.69137863		9.48541985597		0		2014-04-13 09:06:11
19		3594.56108242		3567.13656748		9.22141843537		0		2014-04-13 09:06:41
19		3806.77761458		3787.51796314		12.7055332209		0		2014-04-13 09:07:11
19		4044.0784422		4031.2448547		10.6827876592		0		2014-04-13 09:07:41
19		4292.2706601		4279.59774628		10.6652080999		0		2014-04-13 09:08:11
19		4549.60541421		4533.489314		11.1574105978		0		2014-04-13 09:08:41
19		4803.39905151		4777.19300085		10.6570045192		0		2014-04-13 09:09:11
19		5065.05241097		5066.23364172		9.74649944027		0		2014-04-13 09:09:41
19		5348.19328365		5336.88005436		9.32326348068		0		2014-04-13 09:10:11
19		5624.04872233		5595.80049355		10.2053385107		0		2014-04-13 09:10:41
19		5923.59123579		5914.26955998		8.17697853271		0		2014-04-13 09:11:11
19		6226.866614		6197.48497683		6.87339469149		0		2014-04-13 09:11:41
19		6534.20694887		6529.98264488		8.46899134557		0		2014-04-13 09:12:11
19		6846.42609077		6805.10224357		10.0656561025		0		2014-04-13 09:12:41
19		7161.41474398		7155.18803513		9.22376533566		0		2014-04-13 09:13:11
19		7461.56930901		7386.3188405		9.87801431155		0		2014-04-13 09:13:41
19		7763.42548279		7732.43640748		12.0642653004		0		2014-04-13 09:14:11
19		8081.96126162		8032.97059784		9.45909968207		0		2014-04-13 09:14:42
19		8399.91199406		8347.46784154		7.6848068514		0		2014-04-13 09:15:12
19		8716.52794958		8663.55431392		9.11850810316		0		2014-04-13 09:15:42
19		9015.35425016		8921.88635913		10.6558089654		0		2014-04-13 09:16:12
19		9327.88070397		9255.52339962		11.9195580659		0		2014-04-13 09:16:42
19		9636.23217906		9508.13521587		10.5811984587		0		2014-04-13 09:17:12
19		9939.81313228		9777.61870449		11.5075644629		0		2014-04-13 09:17:42
19		10237.8068647		10023.2113535		10.9888724261		0		2014-04-13 09:18:12
19		10529.3186861		10256.9143146		12.7572812576		0		2014-04-13 09:18:42
19		10813.2886239		10446.6438298		14.4325919373		0		2014-04-13 09:19:12
19		11088.9609978		10675.7825066		13.3490344038		0		2014-04-13 09:19:42
19		11356.3010625		10855.7107775		15.868734229		0		2014-04-13 09:20:12
19		11613.9541106		10780.5047077		12.4591329285		0		2014-04-13 09:20:42
19		11861.4171782		11166.8295109		11.4340368866		0		2014-04-13 09:21:12
19		12098.026646		11269.2263214		13.1347201609		0		2014-04-13 09:21:42
19		12310.7916487		11126.1912419		11.9253591731		0		2014-04-13 09:22:12
19		12524.6175699		11372.3916017		16.3654292313		0		2014-04-13 09:22:42
19		12725.6783876		11231.2893845		13.1171021429		0		2014-04-13 09:23:12
19		12913.5741901		11405.2947513		14.6840121201		0		2014-04-13 09:23:42
19		13087.8398184		11467.858021		16.5773287232		0		2014-04-13 09:24:13
19		13247.9319792		11433.9786534		15.7581447381		0		2014-04-13 09:24:43
19		13385.7913445		11712.2561402		12.7735304813		0		2014-04-13 09:25:13
19		13517.2316205		11520.8510839		11.6334568792		0		2014-04-13 09:25:43
19		13633.4133841		11318.4715924		12.6351421024		0		2014-04-13 09:26:13
19		13734.000415		11645.8071547		17.5256442151		0		2014-04-13 09:26:43
19		13818.8459227		11439.7303487		17.3756788727		0		2014-04-13 09:27:13
19		13887.3208496		11570.662716		15.5893618806		0		2014-04-13 09:27:43
19		13937.0226313		11493.1341086		14.2652087794		0		2014-04-13 09:28:13
19		13973.6835766		11728.7569213		15.7386616661		0		2014-04-13 09:28:43
19		13993.7912246		11530.5520329		11.602190334		0		2014-04-13 09:29:13
19		13997.29326		11545.5145838		14.8570839535		0		2014-04-13 09:29:43
19		13984.1868473		11546.9036171		14.5818735832		0		2014-04-13 09:30:13
19		13954.4819229		11652.8556934		18.3907441103		0		2014-04-13 09:30:43
19		13908.3131681		11644.7269268		15.9371059758		0		2014-04-13 09:31:13
19		13845.740411		11744.3449249		12.7782409824		0		2014-04-13 09:31:43
19		13767.0593835		11637.1321662		17.0483060138		0		2014-04-13 09:32:13
19		13672.3324427		11572.7942641		18.4123414506		0		2014-04-13 09:32:43
19		13561.8739353		11740.4059833		18.7311083234		0		2014-04-13 09:33:13
19		13435.9658409		11564.3571341		13.1780855736		0		2014-04-13 09:33:44
19		13295.111219		11541.547818		15.015295785		0		2014-04-13 09:34:14
19		13139.5134483		11310.6553219		16.9493443751		0		2014-04-13 09:34:44
19		12969.6101401		11807.5442991		12.9384358385		0		2014-04-13 09:35:14
19		12785.9693289		11327.7753047		18.7886920037		0		2014-04-13 09:35:44
19		12588.8306111		11355.2190501		15.3520918981		0		2014-04-13 09:36:14
19		12378.9826721		11209.0936633		14.1825096039		0		2014-04-13 09:36:44
19		12156.8691294		11112.1732768		14.1698153934		0		2014-04-13 09:37:14
19		11922.9617918		11008.5523365		15.4933341283		0		2014-04-13 09:37:44
19		11677.939374		11063.8209881		12.8409248559		0		2014-04-13 09:38:14
19		11422.7767765		10866.9513654		11.5620246202		0		2014-04-13 09:38:44
19		11158.025789		10763.8279359		11.4111368054		0		2014-04-13 09:39:14
19		10884.0827996		10448.8978727		11.461469445		0		2014-04-13 09:39:44
19		10601.8832349		10328.1797685		12.1232152819		0		2014-04-13 09:40:14
19		10311.9310197		10107.8566149		11.6482833536		0		2014-04-13 09:40:44
19		10031.9232031		9889.62575094		9.81479600148		0		2014-04-13 09:41:14
19		9729.58284547		9558.25299621		10.8088830814		0		2014-04-13 09:41:45
19		9439.29491151		9285.59185051		14.725313513		0		2014-04-13 09:42:15
19		9128.0639111		9013.69311138		10.0423963805		0		2014-04-13 09:42:45
19		8831.45711403		8762.92264643		11.6669420428		0		2014-04-13 09:43:15
19		8514.79896862		8391.87245221		11.8384200641		0		2014-04-13 09:43:45
19		8197.29691576		8118.45159165		11.4671445316		0		2014-04-13 09:44:15
19		7877.90525493		7841.17836293		10.6141316675		0		2014-04-13 09:44:45
19		7558.53010799		7533.87399997		6.23878177321		0		2014-04-13 09:45:15
19		7238.85847651		7192.26446396		10.925823247		0		2014-04-13 09:45:45
19		6921.93385978		6894.44384716		8.17536542365		0		2014-04-13 09:46:15
19		6625.74630394		6582.31671431		7.86539118206		0		2014-04-13 09:46:45
19		6315.32278804		6301.76770456		9.43868575208		0		2014-04-13 09:47:15
19		6026.55239013		5997.63199531		4.90203271605		0		2014-04-13 09:47:45
19		5727.29333882		5692.14456025		11.025103691		0		2014-04-13 09:48:15
19		5449.85677736		5406.25875877		8.46955808002		0		2014-04-13 09:48:45
19		5164.12588439		5144.20441669		8.67318772569		0		2014-04-13 09:49:15
19		4884.30549283		4872.83498414		13.029420092		0		2014-04-13 09:49:45
19		4614.63120448		4595.66190842		8.62464807816		0		2014-04-13 09:50:15
19		4354.7010889		4338.93276155		11.2938948329		0		2014-04-13 09:50:46
19		4116.91478131		4100.85188023		10.1519137072		0		2014-04-13 09:51:16
19		3890.72198141		3886.93105616		8.72565055031		0		2014-04-13 09:51:46
19		3661.86321036		3656.42161264		10.924592272		0		2014-04-13 09:52:16
19		3457.89922265		3448.92720185		5.91789049708		0		2014-04-13 09:52:46
19		3254.40338794		3242.16746357		11.3031402147		0		2014-04-13 09:53:16
19		3064.23220077		3048.40185059		13.4777581772		0		2014-04-13 09:53:46
19		2887.07998595		2878.61270609		14.3519413385		0		2014-04-13 09:54:16
19		2733.30929727		2728.44074595		7.60619404034		0		2014-04-13 09:54:46
19		2593.68281668		2591.02167982		8.79761296296		0		2014-04-13 09:55:16
19		2467.50490335		2450.45545352		19.7597009638		0		2014-04-13 09:55:46
19		2349.8540255		2340.49589097		8.03360691664		0		2014-04-13 09:56:16
19		2247.8913198		2245.61651719		9.15655059149		0		2014-04-13 09:56:46
19		2163.98220899		2160.81158332		9.14918626111		0		2014-04-13 09:57:16
19		2100.30603126		2090.07063343		19.0651295597		0		2014-04-13 09:57:46
19		2054.23161682		2061.79055522		3.28152092352		0		2014-04-13 09:58:16
20		2340.244363		2339.45389238		12.2982499861		0		2014-04-13 10:02:47
20		2455.51003923		2458.02446508		7.95195296035		0		2014-04-13 10:03:17
20		2580.09493478		2572.08444659		14.0193886632		0		2014-04-13 10:03:47
20		2709.94132492		2694.54322071		13.1325418825		0		2014-04-13 10:04:17
20		2869.91400949		2863.09945382		12.633198846		0		2014-04-13 10:04:47
20		3044.74876101		3054.0795871		11.1860209703		0		2014-04-13 10:05:17
20		3234.45877593		3224.44291117		13.6084944767		0		2014-04-13 10:05:48
20		3435.84115818		3433.49101372		7.50006746324		0		2014-04-13 10:06:18
20		3650.98501557		3646.14710688		7.65463498694		0		2014-04-13 10:06:48
20		3878.12863026		3863.7753523		13.9758832265		0		2014-04-13 10:07:18
20		4104.42077025		4080.51794515		15.347309057		0		2014-04-13 10:07:48
20		4340.37147088		4329.94418701		11.7821647738		0		2014-04-13 10:08:18
20		4587.14235888		4577.96538107		9.78768636443		0		2014-04-13 10:08:48
20		4857.33767383		4857.72197822		7.59968547357		0		2014-04-13 10:09:18
20		5134.46353921		5120.38391072		10.5277782926		0		2014-04-13 10:09:48
20		5419.52278588		5412.75495625		9.22255511203		0		2014-04-13 10:10:18
20		5712.78174114		5708.0572181		6.71662668322		0		2014-04-13 10:10:48
20		6012.14582928		5974.02675484		9.34735053037		0		2014-04-13 10:11:18
20		6317.12507424		6271.37991599		8.06959330547		0		2014-04-13 10:11:48
20		6592.97224787		6583.82228438		7.80795027348		0		2014-04-13 10:12:18
20		6905.24661266		6888.28204786		9.67848639983		0		2014-04-13 10:12:48
